epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
212,6974526,6974626,6974726,56732184739,56931769044,92764874245586407718,43464157504690382549,49300716740896025169,43464157504690382549,89981928018218815486,True
213,6974629,6974729,6974829,56931769044,56879042883,81246059583617383575,47116904290254439351,34129155293362944224,34129155293362944224,78808677796108862067,True
214,6974732,6974832,6974932,56879042883,56522883163,100930080379906771531,16953709036574511980,83976371343332259551,83976371343332259551,97902177968509568385,True
215,6974835,6974935,6975035,56522883163,56557000000,67417121695394577865,29832125398071558218,37584996297323019647,29832125398071558218,65394608044532740529,True
216,6974938,6975038,6975138,56557000000,56394000000,65922975538630344114,55775887878553052138,10147087660077291976,10147087660077291976,63945286272471433790,True
217,6975041,6975141,6975241,56394000000,56479874219,69205845091057571188,28667689937119357750,40538155153938213438,28667689937119357750,67129669738325844052,True
218,6975144,6975244,6975344,56479874219,56635962996,46431995100446600896,26231607385699232117,20200387714747368779,26231607385699232117,45039035247433202869,True
219,6975247,6975347,6975447,56635962996,56537901225,51297017658740432354,28487569778363981455,22809447880376450899,22809447880376450899,49758107128978219383,True
220,6975352,6975452,6975552,56537901225,56588125286,31153457152144039096,15311164367136080325,15842292785007958771,15311164367136080325,30218853437579717923,True
221,6975454,6975554,6975654,56588125286,56670083413,33494359681161833812,16516318873600391859,16978040807561441953,16516318873600391859,32489528890726978797,True
222,6975556,6975656,6975756,56670083413,56803442549,39794471883467763466,21111835235652067168,18682636647815696298,21111835235652067168,38600637726963730562,True
223,6975658,6975758,6975858,56803442549,56915412374,75315110841769862366,49457548436718788052,25857562405051074314,49457548436718788052,73055657516516766495,True
224,6975760,6975860,6975960,56915412374,56934444987,31391865896161044916,16348487888515003214,15043378007646041702,16348487888515003214,30450109919276213568,True
225,6975863,6975963,6976063,56934444987,57116915767,66968324599175084914,42986545501801328947,23981779097373755967,42986545501801328947,64959274861199832366,True
226,6975965,6976065,6976165,57116915767,57227361699,72182736325730435850,48400181761967306913,23782554563763128937,48400181761967306913,70017254235958522774,True
227,6976067,6976167,6976267,57227361699,57167118708,41360232036830433987,21451673894444279716,19908558142386154271,19908558142386154271,40119425075725520967,True
228,6976170,6976270,6976370,57167118708,57298159150,47692763040521918513,24485532450119149238,23207230590402769275,24485532450119149238,46261980149306260957,True
229,6976272,6976372,6976472,57298159150,57429856728,80900341666348005400,52851160691978471770,28049180974369533630,52851160691978471770,78473331416357565238,True
230,6976375,6976475,6976575,57429856728,56906431045,41607490294391473887,19795059268242644005,21812431026148829882,21812431026148829882,40359265585559729670,True
231,6976478,6976578,6976678,56906431045,56816000000,73601974973475410115,28632599001044791329,44969375972430618786,44969375972430618786,71393915724271147811,True
232,6976581,6976681,6976781,56816000000,56835830974,47392123841107014449,28645960722975100879,18746163118131913570,28645960722975100879,45970360125873804015,True
233,6976684,6976784,6976884,56835830974,56797000000,61186198648255248585,35516422128633887827,25669776519621360758,25669776519621360758,59350612688807591127,True
234,6976786,6976886,6976986,56797000000,56959000000,45624373474880112179,31169741070156708249,14454632404723403930,31169741070156708249,44255642270633708813,True
235,6976889,6976989,6977089,56959000000,56784351027,47763604343978930408,19608002224536100081,28155602119442830327,28155602119442830327,46330696213659562495,True
236,6976991,6977091,6977191,56784351027,56758122691,50637974340810007188,24494727527079875727,26143246813730131461,26143246813730131461,49118835110585706972,True
237,6977093,6977193,6977293,56758122691,56629935248,35774217751108672595,13848253307277007230,21925964443831665365,21925964443831665365,34700991218575412417,True
238,6977196,6977296,6977396,56629935248,56553000000,59863574104684394110,37483926975708382213,22379647128976011897,22379647128976011897,58067666881543862286,True
239,6977299,6977399,6977499,56553000000,56595000000,45636572196918506637,31996698630683036392,13639873566235470245,31996698630683036392,44267475031010951437,True
240,6977401,6977501,6977601,56595000000,56682547599,46053803338586197990,27145426989812116890,18908376348774081100,27145426989812116890,44672189238428612050,True
241,6977504,6977604,6977704,56682547599,56555035587,49164090152319168508,33657111820510375810,15506978331808792698,15506978331808792698,47689167447749593452,True
242,6977607,6977707,6977807,56555035587,56293201015,42583704738754839426,23253899239993006969,19329805498761832457,19329805498761832457,41306193596592194243,True
243,6977710,6977810,6977910,56293201015,55909483636,62001745635416878120,25419065721313251601,36582679914103626519,36582679914103626519,60141693266354371776,True
244,6977812,6977912,6978012,55909483636,55702235459,59213589700929135053,21350268895326229523,37863320805602905530,37863320805602905530,57437182009901261001,True
245,6977914,6978014,6978114,55702235459,55827000000,54337249927285579251,31969825089771973958,22367424837513605293,31969825089771973958,52707132429467011873,True
246,6978016,6978116,6978216,55827000000,55802283672,55439959147628664443,22966305219021393326,32473653928607271117,32473653928607271117,53776760373199804509,True
247,6978118,6978218,6978318,55802283672,55870000000,78482173978216544172,54368601731740148046,24113572246476396126,54368601731740148046,76127708758870047846,True
248,6978220,6978320,6978420,55870000000,55930000000,94485194368234283927,61076395600489910739,33408798767744373188,61076395600489910739,91650638537187255409,True
249,6978322,6978422,6978522,55930000000,55913954809,57586137632031845181,39934677172830219663,17651460459201625518,17651460459201625518,55858553503070889825,True
250,6978425,6978525,6978625,55913954809,56047024963,39220470423158396384,22696162108979051343,16524308314179345041,22696162108979051343,38043856310463644492,True
251,6978528,6978628,6978728,56047024963,56124774498,122026122071383059329,95556440865686377379,26469681205696681950,95556440865686377379,118365338409241567549,True
252,6978631,6978731,6978831,56124774498,56190227165,43889040818511409680,23356383224559095184,20532657593952314496,23356383224559095184,42572369593956067389,True
253,6978733,6978833,6978933,56190227165,56130928779,66149420322614521859,40156577527957927405,25992842794656594454,25992842794656594454,64164937712936086203,True
254,6978835,6978935,6979035,56130928779,56052154453,60370900493216024184,27758893536610660627,32612006956605363557,32612006956605363557,58559773478419543458,True
255,6978938,6979038,6979138,56052154453,56224933594,45749617162465857579,19076842140670692030,26672775021795165549,19076842140670692030,44377128647591881851,True
256,6979041,6979141,6979241,56224933594,56363510055,96298499042171112450,71604275606767038815,24694223435404073635,71604275606767038815,93409544070905979076,True
257,6979143,6979243,6979343,56363510055,56332000000,69120296123068850287,48004283700222988692,21116012422845861595,21116012422845861595,67046687239376784778,True
258,6979245,6979345,6979445,56332000000,56448434421,35498624505017818861,22900709866569034104,12597914638448784757,22900709866569034104,34433665769867284295,True
259,6979347,6979447,6979547,56448434421,56546446829,39974480164127510227,20693520435120922840,19280959729006587387,20693520435120922840,38775245759203684920,True
260,6979449,6979549,6979649,56546446829,56707464798,45288906362188434018,30875197391149733295,14413708971038700723,30875197391149733295,43930239171322780997,True
261,6979552,6979652,6979752,56707464798,56694190453,41615617794785126214,22262678072036047786,19352939722749078428,19352939722749078428,40367149260941572427,True
262,6979654,6979754,6979854,56694190453,56779858687,61979384544173016819,48257408238559663319,13721976305613353500,48257408238559663319,60120003007847826314,True
263,6979756,6979856,6979956,56779858687,56855571834,39820673157261271213,21068582381580248861,18752090775681022352,21068582381580248861,38626052962543433076,True
264,6979859,6979959,6980059,56855571834,56821000000,45853382533277599695,20503666149973324117,25349716383304275578,25349716383304275578,44477781057279271704,True
265,6979961,6980061,6980161,56821000000,56902938723,43373553608037596264,23871151364595735268,19502402243441860996,23871151364595735268,42072346999796468376,True
266,6980064,6980164,6980264,56902938723,56808444391,29114042676741810384,16651555844764584912,12462486831977225472,12462486831977225472,28240621396439556072,True
267,6980169,6980269,6980369,56808444391,56809000000,50843817410865757095,14478479904388859902,36365337506476897193,14478479904388859902,49318502888539784382,True
268,6980272,6980372,6980472,56809000000,56818414165,36700385673728915969,20389496628142630585,16310889045586285384,20389496628142630585,35599374103517048489,True
269,6980375,6980475,6980575,56818414165,56856143073,54522797773608114336,31116797631421523117,23406000142186591219,31116797631421523117,52887113840399870905,True
270,6980479,6980579,6980679,56856143073,56744962841,34330124709075053728,16103152688444436799,18226972020630616929,18226972020630616929,33300220967802802116,True
271,6980582,6980682,6980782,56744962841,56714917031,44302631101723279934,17366775334793074800,26935855766930205134,26935855766930205134,42973552168671581535,True
272,6980685,6980785,6980885,56714917031,56855352458,44763203484107093353,25575779968842620977,19187423515264472376,25575779968842620977,43420307379583880552,True
273,6980788,6980888,6980988,56855352458,56862668078,98660775906344557415,77201561044013492997,21459214862331064418,77201561044013492997,95700952629154220692,True
274,6980891,6980991,6981091,56862668078,57087004319,42851433319908374907,25250496860466499388,17600936459441875519,25250496860466499388,41565890320311123659,True
275,6980994,6981094,6981194,57087004319,57259434043,59571541438139267866,40388523545372543942,19183017892766723924,40388523545372543942,57784395194995089830,True
276,6981097,6981197,6981297,57259434043,57090185710,45002517750614732383,17444279023020189995,27558238727594542388,27558238727594542388,43652442218096290411,True
277,6981200,6981300,6981400,57090185710,57049399034,50858822870470484147,27962153070320648360,22896669800149835787,22896669800149835787,49333058184356369622,True
278,6981303,6981403,6981503,57049399034,57249981123,39475762100340238130,22369947953792159028,17105814146548079102,22369947953792159028,38291489237330030986,True
279,6981406,6981506,6981606,57249981123,57316463613,96789651797208375994,64078499212964517194,32711152584243858800,64078499212964517194,93885962243292124714,True
