id,status,startTime,endTime,priceTicketInCake,discountDivisor,rewardsBreakdown1,rewardsBreakdown2,rewardsBreakdown3,rewardsBreakdown4,rewardsBreakdown5,rewardsBreakdown6,treasuryFee,cakePerBracket1,cakePerBracket2,cakePerBracket3,cakePerBracket4,cakePerBracket5,cakePerBracket6,countWinnersPerBracket1,countWinnersPerBracket2,countWinnersPerBracket3,countWinnersPerBracket4,countWinnersPerBracket5,countWinnersPerBracket6,firstTicketId,firstTicketIdNextLottery,amountCollectedInCake,finalNumber
255,3,1636243520,1636286400,260000000000000000,2000,250,375,625,1250,2500,5000,2000,344108303212822332,5194925351729059728,73201220865273114350,1610426859036008515717,0,0,936,93,11,1,0,0,3417441,3428133,16104268590360085157178,1350769
256,3,1636286720,1636329600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,213243595597522394,3441514695615569748,77434080651350319339,0,0,0,1162,108,8,0,0,0,3428133,3439231,12389452904216051094306,1003926
257,3,1636329917,1636372800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,246327968965975840,3657555179646483966,54253735164756178830,1085074703295123576601,0,0,881,89,10,1,0,0,3439231,3448111,10850747032951235766013,1700277
258,3,1636373121,1636416000,250000000000000000,2000,250,375,625,1250,2500,5000,2000,281947663263552604,4512199184508251792,60162655793443357234,1022765148488537072980,0,0,1451,136,17,2,0,0,3448111,3464277,20455302969770741459607,1492279
259,3,1636416319,1636459200,250000000000000000,2000,250,375,625,1250,2500,5000,2000,315404974109722526,4637438759957014023,92748775199140280473,741990201593122243788,0,0,941,96,8,2,0,0,3464277,3474748,14839804031862444875763,1996995
260,3,1636459518,1636502400,250000000000000000,2000,250,375,625,1250,2500,5000,2000,234445346348361656,3734561468190478345,52057523495988486024,0,0,0,977,92,11,0,0,0,3474748,3485108,11452655169117466925457,1986198
261,3,1636502719,1636545600,250000000000000000,2000,250,375,625,1250,2500,5000,2000,345547460745971549,5097774352213920938,85906938157679038043,0,0,6185299547352890739127,895,91,9,0,0,1,3485108,3495076,15463248868382226847818,1166269
262,3,1636545919,1636588800,250000000000000000,2000,250,375,625,1250,2500,5000,2000,187109539642765895,2724782671047778355,108991306841911134239,0,0,0,699,72,3,0,0,0,3495076,3502761,6539478410514668054344,1892448
263,3,1636589118,1636632000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,225844418020299552,3528286379637887342,34629477429779264655,0,0,0,552,53,9,0,0,0,3502761,3508981,6233305937360267638039,1404825
264,3,1636632318,1636675200,260000000000000000,2000,250,375,625,1250,2500,5000,2000,374643372405069592,5362083267547558545,107241665350951170916,857933322807609367331,0,0,916,96,8,2,0,0,3508981,3519922,17158666456152187346625,1443070
265,3,1636675520,1636718400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,324051839312191174,5810148212667802691,77468642835570702549,0,0,0,765,64,8,0,0,0,3519922,3527809,12394982853691312407975,1637481
266,3,1636718719,1636761600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,307497883359540533,4086997183892627348,76874470839885133468,1076242591758391868558,0,0,700,79,7,1,0,0,3527809,3535654,10762425917583918685582,1024437
267,3,1636761920,1636804800,270000000000000000,2000,250,375,625,1250,2500,5000,2000,415097011454415802,5595161800229313004,74602157336390840063,0,0,0,647,72,9,0,0,0,3535654,3543051,13428388320550351211348,1659231
268,3,1636805119,1636848000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,313171433139420661,4355402709031572536,146994841429815573099,1175958731438524584794,0,0,751,81,4,1,0,0,3543051,3551902,11759587314385245847942,1738858
269,3,1636848321,1636891200,270000000000000000,2000,250,375,625,1250,2500,5000,2000,273312595722576324,3927383168970064134,225824532215778687719,0,0,0,661,69,2,0,0,0,3551902,3559351,9032981288631147508764,1510725
270,3,1636891518,1636934400,270000000000000000,2000,250,375,625,1250,2500,5000,2000,348664192993693719,5121756766045293945,70729022007292154486,0,3960825232408360651226,0,1136,116,14,0,1,0,3559351,3572494,19804126162041803256133,1754260
271,3,1636934720,1636977600,270000000000000000,2000,250,375,625,1250,2500,5000,2000,281784849451279213,4505121190617403034,76962487006380635175,615699896051045081403,0,0,874,82,8,2,0,0,3572494,3581581,12313997921020901628066,1134314
272,3,1636977920,1637020800,270000000000000000,2000,250,375,625,1250,2500,5000,2000,245765614547129612,3433574254399723596,98429128626125409768,0,0,0,801,86,5,0,0,0,3581581,3590839,9842912862612540976839,1284985
273,3,1637021119,1637064000,270000000000000000,2000,250,375,625,1250,2500,5000,2000,426291400428799339,6155775073356169559,137478976638287786837,1374789766382877868378,0,0,645,67,5,1,0,0,3590839,3597829,13747897663828778683785,1309661
274,3,1637064340,1637107200,280000000000000000,2000,250,375,625,1250,2500,5000,2000,248247573717132742,3965979310227927907,36575142527657557367,0,0,0,884,83,15,0,0,0,3597829,3607689,10972542758297267210271,1359887
275,3,1637107522,1637150400,300000000000000000,2000,250,375,625,1250,2500,5000,2000,295655299427107076,5036162303800722227,82537104423400725393,0,0,0,670,59,6,0,0,0,3607689,3615215,9904452530808087047189,1594078
276,3,1637150716,1637193600,300000000000000000,2000,250,375,625,1250,2500,5000,2000,378750872872764420,6587847629223083276,68806408571885536443,0,0,0,1090,94,15,0,0,0,3615215,3627790,20641922571565660933030,1502665
277,3,1637193919,1637236800,300000000000000000,2000,250,375,625,1250,2500,5000,2000,393749918829672213,5820936300031987551,62367174643199866618,0,0,0,887,90,14,0,0,0,3627790,3638051,17462808900095962653121,1193009
278,3,1637237119,1637280000,320000000000000000,2000,250,375,625,1250,2500,5000,2000,431620843335368904,7367321291414055443,89021798937919836607,0,0,0,660,58,8,0,0,0,3638051,3644419,14243487830067173857184,1734912
279,3,1637280320,1637323200,340000000000000000,2000,250,375,625,1250,2500,5000,2000,554051966806614111,8003919951252471553,96343480894705676111,0,0,0,626,65,9,0,0,0,3644419,3651494,17341826561047021700027,1554656
280,3,1637323519,1637366400,320000000000000000,2000,250,375,625,1250,2500,5000,2000,349773173037201297,4212126937565919393,106306060805235108500,496094950424430506333,0,0,851,106,7,3,0,0,3651494,3660208,14882848512732915190017,1496743
281,3,1637366719,1637409600,310000000000000000,2000,250,375,625,1250,2500,5000,2000,476759355855034363,7251177179748662172,519667697881987455700,0,0,0,436,43,1,0,0,0,3660208,3664959,10393353957639749114009,1285936
282,3,1637409920,1637452800,320000000000000000,2000,250,375,625,1250,2500,5000,2000,494292217900681970,7469304626054749770,252089031129347804747,2016712249034782437980,0,0,816,81,4,1,0,0,3664959,3674121,20167122490347824379804,1642349
283,3,1637453120,1637496000,310000000000000000,2000,250,375,625,1250,2500,5000,2000,443476377909505309,7084535137104347313,236151171236811577131,0,0,0,639,60,3,0,0,0,3674121,3680888,14169070274208694627881,1776025
284,3,1637496318,1637539200,330000000000000000,2000,250,375,625,1250,2500,5000,2000,435006302937135707,5872585089651332051,101138965432884051995,0,0,0,558,62,6,0,0,0,3680888,3687695,12136675851946086239516,1359945
285,3,1637539524,1637582400,330000000000000000,2000,250,375,625,1250,2500,5000,2000,558000182665313991,8491748234379414745,129735042469685503063,1556820509636226036766,0,0,558,55,6,1,0,0,3687695,3694064,15568205096362260367660,1514653
286,3,1637582717,1637625600,320000000000000000,2000,250,375,625,1250,2500,5000,2000,376180750989147021,6405522232120753455,72062125111358476378,0,0,0,613,54,8,0,0,0,3694064,3700998,11529940017817356220596,1984470
287,3,1637625926,1637668800,330000000000000000,2000,250,375,625,1250,2500,5000,2000,392970426268443334,6036025747483289612,167667381874535822573,1006004291247214935441,0,0,512,50,3,1,0,0,3700998,3707111,10060042912472149354416,1449496
288,3,1637669119,1637712000,330000000000000000,2000,250,375,625,1250,2500,5000,2000,373989040218106165,5469589713189802670,57913302845539087096,1969052296748328961264,0,0,1053,108,17,1,0,0,3707111,3718395,19690522967483289612649,1357844
289,3,1637712317,1637755200,340000000000000000,2000,250,375,625,1250,2500,5000,2000,416149900158440801,5089268484878814270,240326567341499562793,0,0,0,693,85,3,0,0,0,3718395,3726201,14419594040489973767588,1245614
290,3,1637755551,1637798400,350000000000000000,2000,250,375,625,1250,2500,5000,2000,403786440393088587,7043830126857212020,79243088927143635233,1267889422834298163731,0,0,628,54,8,1,0,0,3726201,3733695,12678894228342981637310,1793694
291,3,1637798717,1637841600,360000000000000000,2000,250,375,625,1250,2500,5000,2000,468185227034882933,9894314464670525988,92759198106286181139,742073584850289449119,0,0,634,45,8,2,0,0,3733695,3739990,14841471697005788982386,1395562
292,3,1637841918,1637884800,350000000000000000,2000,250,375,625,1250,2500,5000,2000,376723020710334116,5190084077632372333,80322729772881952781,0,0,0,597,65,7,0,0,0,3739990,3746765,11245182168203473389431,1620075
293,3,1637885119,1637928000,350000000000000000,2000,250,375,625,1250,2500,5000,2000,352958966705086834,5813441804554371395,98828510677424313726,0,1976570213548486274520,0,560,51,5,0,1,0,3746765,3752635,9882851067742431372601,1232323
294,3,1637928319,1637971200,400000000000000000,2000,250,375,625,1250,2500,5000,2000,285779719749845538,4667735422580810457,87520039173390196078,0,0,0,490,45,4,0,0,0,3752635,3757887,7001603133871215686300,1413300
295,3,1637971522,1638014400,390000000000000000,2000,250,375,625,1250,2500,5000,2000,347162132121891872,4290471132854250639,82234030046373137255,0,0,0,379,46,4,0,0,0,3757887,3762251,6578722403709850980410,1209586
296,3,1638014720,1638057600,370000000000000000,2000,250,375,625,1250,2500,5000,2000,534767649692926998,7287150719407139022,172462567025968956862,1724625670259689568628,0,0,645,71,5,1,0,0,3762251,3769501,17246256702596895686287,1680315
297,3,1638057920,1638100800,380000000000000000,2000,250,375,625,1250,2500,5000,2000,463800180509704413,6983255548051775893,56077658188900624598,1233708480155813741177,0,0,532,53,11,1,0,0,3769501,3774813,12337084801558137411771,1486728
298,3,1638101121,1638144000,380000000000000000,2000,250,375,625,1250,2500,5000,2000,490730632481287498,6840030046585330360,105857607863820588907,0,0,0,604,65,7,0,0,0,3774813,3781264,14820065100934882447062,1669341
299,3,1638144321,1638187200,370000000000000000,2000,250,375,625,1250,2500,5000,2000,551022332608797181,7306556130392650627,152219919383180221411,0,0,0,442,50,4,0,0,0,3781264,3786199,12177593550654417712942,1359764
300,3,1638187519,1638230400,350000000000000000,2000,250,375,625,1250,2500,5000,2000,505005538127625543,6283711767273740685,157092794181843517136,2199299118545809239905,0,0,871,105,7,1,0,0,3786199,3796293,21992991185458092399058,1406105
301,3,1638230733,1638273600,340000000000000000,2000,250,375,625,1250,2500,5000,2000,601565511987274185,10246665887516570292,192124985390935692992,0,0,0,511,45,4,0,0,0,3796293,3802789,15369998831274855439434,1155110
302,3,1638274062,1638316800,350000000000000000,2000,250,375,625,1250,2500,5000,2000,412315260915765413,6504273240946199403,216809108031539980126,0,0,0,631,60,3,0,0,0,3802789,3809284,13008546481892398807602,1866352
303,3,1638317124,1638360000,360000000000000000,2000,250,375,625,1250,2500,5000,2000,480834857809686806,6645137734929871666,207660554216558489566,1661284433732467916532,0,0,691,75,4,1,0,0,3809284,3816382,16612844337324679165320,1461813
304,3,1638403517,1638446400,370000000000000000,2000,250,375,625,1250,2500,5000,2000,353627475475267964,4463022621515450861,71904253346637819439,0,0,0,732,87,9,0,0,0,3816382,3824560,12942765602394807499192,1005689
305,3,1638446772,1638489600,380000000000000000,2000,250,375,625,1250,2500,5000,2000,676000359121747759,10219224178910796210,272512644770954565617,0,0,0,645,64,4,0,0,0,3824560,3831872,21801011581676365249433,1842753
306,3,1638489959,1638532800,380000000000000000,2000,250,375,625,1250,2500,5000,2000,565359914421875573,9775586883912794004,99566162706519198192,1792190928717345567460,0,0,634,55,9,1,0,0,3831872,3838985,17921909287173455674602,1769298
307,3,1638533118,1638576000,380000000000000000,2000,250,375,625,1250,2500,5000,2000,419439577923084218,7537813184021580810,163319285653800917559,0,0,0,623,52,4,0,0,0,3838985,3845166,13065542852304073404760,1655631
308,3,1638576321,1638619200,400000000000000000,2000,250,375,625,1250,2500,5000,2000,666721861086238831,8909828507243373481,204183569957660642291,0,0,0,490,55,4,0,0,0,3845166,3850726,16334685596612851383332,1996890
309,3,1638635302,1638662400,430000000000000000,2000,250,375,625,1250,2500,5000,2000,562418376936492524,7771107765939805366,74832889597938866490,0,0,0,479,52,9,0,0,0,3850726,3855515,13469920127628995968331,1185979
310,3,1638662721,1638705600,430000000000000000,2000,250,375,625,1250,2500,5000,2000,562883445852383899,10921754602587384365,112858130893402971778,0,0,0,401,31,5,0,0,0,3855515,3859892,11285813089340297177831,1233453
311,3,1638705919,1638748800,440000000000000000,2000,250,375,625,1250,2500,5000,2000,457673339652939908,6865100094794098621,245999420063455200612,0,0,0,430,43,2,0,0,0,3859892,3864346,9839976802538208024481,1038246
312,3,1638749119,1638792000,450000000000000000,2000,250,375,625,1250,2500,5000,2000,893798849384964912,14060981898861033378,68630983077774091489,0,0,0,430,41,14,0,0,0,3864346,3869597,19216675261776745617136,1589011
313,3,1638792318,1638835200,430000000000000000,2000,250,375,625,1250,2500,5000,2000,682554992827686964,8208312198229511344,198367544790546524149,0,0,0,465,58,4,0,0,0,3869597,3875309,15869403583243721931994,1175410
314,3,1638835520,1638878400,410000000000000000,2000,250,375,625,1250,2500,5000,2000,756993971766147157,11838097218045067246,231829403853382566904,1854635230827060535239,0,0,490,47,4,1,0,0,3875309,3881355,18546352308270605352394,1925136
315,3,1638878723,1638921600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,540956218900909073,11089602487468636009,166344037312029540142,0,0,0,492,36,4,0,0,0,3881355,3886878,13307522984962363211435,1284189
316,3,1638921918,1638964800,410000000000000000,2000,250,375,625,1250,2500,5000,2000,617565837930518654,9909124581339685680,109000370394736542480,0,0,0,353,33,5,0,0,0,3886878,3890788,10900037039473654248004,1759481
317,3,1638965118,1639008000,420000000000000000,2000,250,375,625,1250,2500,5000,2000,574325404066985068,8567676233273243002,208480121676315579736,0,0,0,726,73,5,0,0,0,3890788,3898595,20848012167631557973601,1837304
318,3,1639008318,1639051200,400000000000000000,2000,250,375,625,1250,2500,5000,2000,775968616543615304,9487314406042692781,838046105867104529076,1676092211734209058152,0,0,432,53,1,1,0,0,3898595,3904097,16760922117342090581520,1948854
319,3,1639051520,1639094400,420000000000000000,2000,250,375,625,1250,2500,5000,2000,610186271556939765,10687233079769342072,151402468630065679361,0,0,0,397,34,4,0,0,0,3904097,3909056,12112197490405254348912,1543884
320,3,1639094721,1639137600,430000000000000000,2000,250,375,625,1250,2500,5000,2000,785927357091470668,11788910356372060034,85142130351575989134,0,0,0,390,39,9,0,0,0,3909056,3913400,15325583463283678044237,1421278
321,3,1639137920,1639180800,440000000000000000,2000,250,375,625,1250,2500,5000,2000,535088859889512254,6767028943602711016,163536532803732182887,0,0,0,489,58,4,0,0,0,3913400,3918813,13082922624298574630964,1691573
322,3,1639181120,1639224000,460000000000000000,2000,250,375,625,1250,2500,5000,2000,646476359586331493,8404192674622309416,136568130962612528020,0,0,0,338,39,4,0,0,0,3918813,3922694,10925450477009002241673,1634204
323,3,1639224320,1639267200,450000000000000000,2000,250,375,625,1250,2500,5000,2000,677833039202195416,9447949746418293031,102352788919531507845,2047055778390630156917,0,0,604,65,10,1,0,0,3922694,3929065,20470557783906301569170,1145001
324,3,1639267518,1639310400,440000000000000000,2000,250,375,625,1250,2500,5000,2000,628370387295779865,11020649869495216108,119390373586198174512,0,0,0,456,39,6,0,0,0,3929065,3933765,14326844830343780941502,1010967
325,3,1639310721,1639353600,440000000000000000,2000,250,375,625,1250,2500,5000,2000,521402439631185122,7429984764744387995,309582698531016166476,1238330794124064665905,0,0,475,50,2,1,0,0,3933765,3939180,12383307941240646659050,1053825
326,3,1639353920,1639396800,430000000000000000,2000,250,375,625,1250,2500,5000,2000,779365841903802081,11852855512286989996,711171330737219399771,1422342661474438799543,0,0,365,36,1,1,0,0,3939180,3943398,14223426614744387995430,1851278
327,3,1639397119,1639440000,440000000000000000,2000,250,375,625,1250,2500,5000,2000,526063273888170362,10258233840819322061,88334791407055273310,0,0,0,403,31,6,0,0,0,3943398,3948154,10600174968846632797258,1829297
328,3,1639440320,1639483200,460000000000000000,2000,250,375,625,1250,2500,5000,2000,508880469899591275,7046037275532802275,114498105727408036975,915984845819264295807,0,0,360,39,4,1,0,0,3948154,3951978,9159848458192642958079,1781943
329,3,1639483520,1639526400,430000000000000000,2000,250,375,625,1250,2500,5000,2000,623551075170680061,8689485950765606020,224478387061444822185,897913548245779288742,0,0,576,62,4,2,0,0,3951978,3957761,17958270964915585774846,1627632
330,3,1639526720,1639569600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,579692553588606884,8317327942793055303,127532361789493514649,0,0,0,440,46,5,0,0,0,3957761,3962763,12753236178949351464907,1252435
331,3,1639569919,1639612800,390000000000000000,2000,250,375,625,1250,2500,5000,2000,580687490750111500,7611153896617532875,532780772763227301271,0,0,0,367,42,1,0,0,0,3962763,3967231,10655615455264546025433,1169998
332,3,1639613120,1639656000,380000000000000000,2000,250,375,625,1250,2500,5000,2000,554980030196037134,8308993470953876727,122326848322376518481,0,0,0,529,53,6,0,0,0,3967231,3973178,14679221798685182217802,1586193
333,3,1639656321,1639699200,380000000000000000,2000,250,375,625,1250,2500,5000,2000,485413282640930218,7113171564853631280,205491622984660459207,0,0,0,508,52,3,0,0,0,3973178,3978647,12329497379079627552460,1810882
334,3,1639699519,1639742400,400000000000000000,2000,250,375,625,1250,2500,5000,2000,428373204123512300,7462455930924367695,60805196474198551592,1094493536535573928672,0,0,511,44,9,1,0,0,3978647,3984553,10944935365355739286722,1588399
335,3,1639742718,1639785600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,638998590418894351,10389432438864344770,323226786986890726200,0,0,0,607,56,3,0,0,0,3984553,3991729,19393607219213443572032,1347088
336,3,1639785919,1639828800,400000000000000000,2000,250,375,625,1250,2500,5000,2000,650682916636718601,11987581425730315769,155838558534494105004,1558385585344941050042,3116771170689882100084,0,479,39,5,1,1,0,3991729,3996816,15583855853449410500421,1463461
337,3,1639829118,1639872000,390000000000000000,2000,250,375,625,1250,2500,5000,2000,361933482124653103,5263771729160715782,100888958142247052502,0,0,0,446,46,4,0,0,0,3996816,4001591,8071116651379764200168,1114443
338,3,1639872318,1639915200,390000000000000000,2000,250,375,625,1250,2500,5000,2000,664160797079234321,10239145621638195783,204782912432763915668,1228697474596583494011,0,0,370,36,3,1,0,0,4001591,4005835,12286974745965834940116,1652328
339,3,1639915520,1639958400,400000000000000000,2000,250,375,625,1250,2500,5000,2000,448732081563341631,6972606190445769972,226609701189487524101,906438804757950096406,0,0,404,39,2,1,0,0,4005835,4010107,9064388047579500964069,1457752
340,3,1639958719,1640001600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,403157075430542806,6833512428547700578,68335124285477005784,0,0,0,339,30,5,0,0,0,4010107,4013623,6833512428547700578440,1946561
341,3,1640001919,1640044800,410000000000000000,2000,250,375,625,1250,2500,5000,2000,522381624628587252,7654026413036256697,97801448611018835582,0,0,0,674,69,9,0,0,0,4013623,4020620,17604260749983390404908,1112413
342,3,1640045117,1640088000,410000000000000000,2000,250,375,625,1250,2500,5000,2000,626105579782103186,7854779091811839972,720021416749418664171,0,0,0,460,55,1,0,0,0,4020620,4025764,14400428334988373283434,1992212
343,3,1640088321,1640131200,410000000000000000,2000,250,375,625,1250,2500,5000,2000,524845929806517652,7975376194233822585,152861377056148266230,0,0,0,466,46,4,0,0,0,4025764,4031072,12228910164491861298402,1564642
344,3,1640131519,1640174400,420000000000000000,2000,250,375,625,1250,2500,5000,2000,531620655160206314,7612973913348891988,116007221536745020777,0,0,0,611,64,7,0,0,0,4031072,4037595,16241011015144302908880,1057986
345,3,1640174717,1640217600,410000000000000000,2000,250,375,625,1250,2500,5000,2000,517796144487842853,5830676303070850156,68996336253005060181,0,0,0,533,71,10,0,0,0,4037595,4043620,13799267250601012036216,1985324
346,3,1640217920,1640260800,420000000000000000,2000,250,375,625,1250,2500,5000,2000,501798658226895881,5883589267710354212,117671785354207084253,0,0,0,469,60,5,0,0,0,4043620,4048730,11767178535420708425350,1888473
347,3,1640261120,1640304000,430000000000000000,2000,250,375,625,1250,2500,5000,2000,589576519100121840,8476119566803050349,108776867773972479488,0,0,0,738,77,10,0,0,0,4048730,4057085,21755373554794495897745,1396558
348,3,1640304319,1640347200,410000000000000000,2000,250,375,625,1250,2500,5000,2000,579099528793466254,8603764427788641489,112924408114725919552,1806790529835614712842,0,0,624,63,8,1,0,0,4057085,4064144,18067905298356147128421,1972934
349,3,1640347517,1640390400,400000000000000000,2000,250,375,625,1250,2500,5000,2000,621386418488472598,10328449928930017521,79615134868835551731,0,0,0,410,37,8,0,0,0,4064144,4068940,12738421579013688277052,1082594
350,3,1640390719,1640433600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,761668140692957956,9629661493046682730,262140785088493029898,0,0,0,413,49,3,0,0,0,4068940,4073532,15728447105309581793935,1435252
351,3,1640477123,1640520000,410000000000000000,2000,250,375,625,1250,2500,5000,2000,550188234046724152,10114999072089774812,164368734921458840696,1314949879371670725575,0,0,478,39,4,1,0,0,4073532,4078844,13149498793716707255754,1912415
352,3,1640520318,1640563200,400000000000000000,2000,250,375,625,1250,2500,5000,2000,604596152492197235,10459513438115012176,174325223968583536278,0,0,0,692,60,6,0,0,0,4078844,4086524,20919026876230024353451,1054693
353,3,1640563518,1640606400,390000000000000000,2000,250,375,625,1250,2500,5000,2000,712452170843355288,9497121862279820970,209728107792012713092,0,0,0,471,53,4,0,0,0,4086524,4092076,16778248623361017047415,1335248
354,3,1640606717,1640649600,400000000000000000,2000,250,375,625,1250,2500,5000,2000,517168206082366067,7316146777423816517,117871253636272599443,1414455043635271193319,0,0,547,58,6,1,0,0,4092076,4098164,14144550436352711933190,1534267
355,3,1640649919,1640692800,380000000000000000,2000,250,375,625,1250,2500,5000,2000,604957043345482540,11354010850106068653,258619136030193785998,1551714816181162715991,0,0,513,41,3,1,0,0,4098164,4103604,15517148161811627159914,1302041
356,3,1640693120,1640736000,390000000000000000,2000,250,375,625,1250,2500,5000,2000,508855359419639384,6793219048252185777,94350264559058135799,0,0,0,445,50,6,0,0,0,4103604,4108837,11322031747086976295947,1854586
357,3,1640736319,1640779200,410000000000000000,2000,250,375,625,1250,2500,5000,2000,579972771960790393,6752540130686345290,118169452287011042589,0,0,0,326,42,4,0,0,0,4108837,4112598,9453556182960883407161,1643821
358,3,1640779519,1640822400,410000000000000000,2000,250,375,625,1250,2500,5000,2000,634775740068178236,9337346370035137928,96485912490363091925,482429562451815459625,0,0,608,62,10,4,0,0,4112598,4119258,19297182498072618385012,1884063
359,3,1640822719,1640865600,420000000000000000,2000,250,375,625,1250,2500,5000,2000,671745296182635139,9349757203844351882,134013186588435710310,1340131865884357103100,0,0,399,43,5,1,0,0,4119258,4123663,13401318658843571031006,1460432
360,3,1640909119,1640952000,420000000000000000,2000,250,375,625,1250,2500,5000,2000,538519855318703514,6937402842046827625,157247797753061426186,0,0,0,584,68,5,0,0,0,4123663,4130167,15724779775306142618603,1501581
361,3,1640952318,1640995200,420000000000000000,2000,250,375,625,1250,2500,5000,2000,538092384694292082,9043620874577931704,73688762681746110183,1326397728271429983302,0,0,493,44,9,1,0,0,4130167,4135603,13263977282714299833021,1795213
362,3,1640995522,1641038400,430000000000000000,2000,250,375,625,1250,2500,5000,2000,612495826949248677,10344373966253977666,465496828481428994990,0,0,0,304,27,1,0,0,0,4135603,4138780,9309936569628579899812,1891101
363,3,1641038719,1641081600,420000000000000000,2000,250,375,625,1250,2500,5000,2000,640975114624666864,9946165571762072032,137351810276714328070,0,0,0,600,58,7,0,0,0,4138780,4145345,19229253438740005929867,1001061
364,3,1641081919,1641124800,410000000000000000,2000,250,375,625,1250,2500,5000,2000,717415692209652164,10541119204853184648,257671802785300069181,1546030816711800415090,0,0,431,44,3,1,0,0,4145345,4150294,15460308167118004150905,1263584
365,3,1641125120,1641168000,420000000000000000,2000,250,375,625,1250,2500,5000,2000,541743572629379094,6924160037669251556,110786560602708024905,553932803013540124527,0,0,409,48,5,2,0,0,4150294,4154624,11078656060270802490543,1439852
366,3,1641168321,1641211200,410000000000000000,2000,250,375,625,1250,2500,5000,2000,590833135061815382,9878441806948157190,337513428404062037358,0,0,0,457,41,2,0,0,0,4154624,4159203,13500537136162481494325,1533377
367,3,1641211519,1641254400,400000000000000000,2000,250,375,625,1250,2500,5000,2000,490341422960578401,7278505497071085653,291140219882843426150,582280439765686852301,0,0,475,48,2,2,0,0,4159203,4164776,11645608795313737046027,1652639
368,3,1641254721,1641297600,410000000000000000,2000,250,375,625,1250,2500,5000,2000,443452517346644502,8492115707188242227,106151446339853027845,0,0,0,383,30,4,0,0,0,4164776,4168490,8492115707188242227615,1754995
369,3,1641297918,1641340800,410000000000000000,2000,250,375,625,1250,2500,5000,2000,605203489773758751,9478102111033103165,233003343562897119491,0,0,0,616,59,4,0,0,0,4168490,4175156,18640267485031769559330,1063761
370,3,1641341117,1641384000,420000000000000000,2000,250,375,625,1250,2500,5000,2000,691025016341919940,9307683893585044096,190031879494027983644,1520255035952223869153,0,0,440,49,4,1,0,0,4175156,4180368,15202550359522238691531,1429565
371,3,1641384318,1641427200,410000000000000000,2000,250,375,625,1250,2500,5000,2000,567466283799656866,8691194136089481485,61160255031740795638,550442295285667160745,0,0,388,38,9,2,0,0,4180368,4185027,11008845905713343214918,1998445
372,3,1641427519,1641470400,440000000000000000,2000,250,375,625,1250,2500,5000,2000,823507529841234933,12507020609463755558,333520549585700148223,1334082198342800592895,0,0,324,32,2,1,0,0,4185027,4189028,13340821983428005928950,1246129
373,3,1641470720,1641513600,460000000000000000,2000,250,375,625,1250,2500,5000,2000,505724404618297618,7995912883829840722,164360431500946725956,0,0,0,390,37,3,0,0,0,4189028,4193110,9861625890056803557370,1452166
374,3,1641513922,1641556800,450000000000000000,2000,250,375,625,1250,2500,5000,2000,602126833189726189,10273789091299703112,102737890912997031126,0,0,0,273,24,4,0,0,0,4193110,4196061,8219031273039762490159,1420081
375,3,1641557120,1641600000,470000000000000000,2000,250,375,625,1250,2500,5000,2000,1100926124516052936,15763260419207121584,866979323056391687155,0,0,0,315,33,1,0,0,0,4196061,4199480,17339586461127833743109,1947745
376,3,1641600318,1641643200,480000000000000000,2000,250,375,625,1250,2500,5000,2000,722114144863793146,10514686450821573380,143700714827894836201,1437007148278948362017,0,0,398,41,5,1,0,0,4199480,4204200,14370071482789483620174,1031889
377,3,1641643517,1641686400,460000000000000000,2000,250,375,625,1250,2500,5000,2000,533105547162753342,9172551326182667798,519777908483684508605,0,0,0,390,34,1,0,0,0,4204200,4208114,10395558169673690172103,1533814
378,3,1641686719,1641729600,490000000000000000,2000,250,375,625,1250,2500,5000,2000,975937009704306511,10735307106747371631,232598320646193052007,0,0,0,286,39,3,0,0,0,4208114,4211588,13955899238771583120471,1641769
379,3,1641729917,1641772800,480000000000000000,2000,250,375,625,1250,2500,5000,2000,657367046898605500,8585854966200079159,293350044678502704608,1173400178714010818432,0,0,357,41,2,1,0,0,4211588,4215746,11734001787140108184329,1379430
380,3,1641773118,1641816000,460000000000000000,2000,250,375,625,1250,2500,5000,2000,611382330823654373,8974219213161498118,209398448307101622764,0,0,0,274,28,2,0,0,0,4215746,4218686,8375937932284064910596,1793035
381,3,1641816321,1641859200,470000000000000000,2000,250,375,625,1250,2500,5000,2000,897464461667436498,15956390208175451856,226048861282485567967,904195445129942271870,0,0,403,34,4,2,0,0,4218686,4223486,18083908902598845437416,1713850
382,3,1641859520,1641902400,480000000000000000,2000,250,375,625,1250,2500,5000,2000,778788211207364645,11469426383235733874,210272817025988454374,0,0,0,324,33,3,0,0,0,4223486,4227227,12616369021559307262449,1317103
